3.000000000000000000e+11 3.001000000000000000e+11 3.002000000000000000e+11 3.003000000000000000e+11 3.004000000000000000e+11 3.005000000000000000e+11 3.006000000000000000e+11 3.007000000000000000e+11 3.008000000000000000e+11 3.009000000000000000e+11 3.010000000000000000e+11 3.011000000000000000e+11 3.012000000000000000e+11 3.013000000000000000e+11 3.014000000000000000e+11 3.015000000000000000e+11 3.016000000000000000e+11 3.017000000000000000e+11 3.018000000000000000e+11 3.019000000000000000e+11 3.020000000000000000e+11 3.021000000000000000e+11 3.022000000000000000e+11 3.023000000000000000e+11 3.024000000000000000e+11 3.025000000000000000e+11 3.026000000000000000e+11 3.027000000000000000e+11 3.028000000000000000e+11 3.029000000000000000e+11 3.030000000000000000e+11 3.031000000000000000e+11 3.032000000000000000e+11 3.033000000000000000e+11 3.034000000000000000e+11 3.035000000000000000e+11 3.036000000000000000e+11 3.037000000000000000e+11 3.038000000000000000e+11 3.039000000000000000e+11 3.040000000000000000e+11 3.041000000000000000e+11 3.042000000000000000e+11 3.043000000000000000e+11 3.044000000000000000e+11 3.045000000000000000e+11 3.046000000000000000e+11 3.047000000000000000e+11 3.048000000000000000e+11 3.049000000000000000e+11 3.050000000000000000e+11 3.051000000000000000e+11 3.052000000000000000e+11 3.053000000000000000e+11 3.054000000000000000e+11 3.055000000000000000e+11 3.056000000000000000e+11 3.057000000000000000e+11 3.058000000000000000e+11 3.059000000000000000e+11 3.060000000000000000e+11 3.061000000000000000e+11 3.062000000000000000e+11 3.063000000000000000e+11 3.064000000000000000e+11 3.065000000000000000e+11 3.066000000000000000e+11 3.067000000000000000e+11 3.068000000000000000e+11 3.069000000000000000e+11 3.070000000000000000e+11 3.071000000000000000e+11 3.072000000000000000e+11 3.073000000000000000e+11 3.074000000000000000e+11 3.075000000000000000e+11 3.076000000000000000e+11 3.077000000000000000e+11 3.078000000000000000e+11 3.079000000000000000e+11 3.080000000000000000e+11 3.081000000000000000e+11 3.082000000000000000e+11 3.083000000000000000e+11 3.084000000000000000e+11 3.085000000000000000e+11 3.086000000000000000e+11 3.087000000000000000e+11 3.088000000000000000e+11 3.089000000000000000e+11 3.090000000000000000e+11 3.091000000000000000e+11 3.092000000000000000e+11 3.093000000000000000e+11 3.094000000000000000e+11 3.095000000000000000e+11 3.096000000000000000e+11 3.097000000000000000e+11 3.098000000000000000e+11 3.099000000000000000e+11 3.100000000000000000e+11 3.101000000000000000e+11 3.102000000000000000e+11 3.103000000000000000e+11 3.104000000000000000e+11 3.105000000000000000e+11 3.106000000000000000e+11 3.107000000000000000e+11 3.108000000000000000e+11 3.109000000000000000e+11 3.110000000000000000e+11 3.111000000000000000e+11 3.112000000000000000e+11 3.113000000000000000e+11 3.114000000000000000e+11 3.115000000000000000e+11 3.116000000000000000e+11 3.117000000000000000e+11 3.118000000000000000e+11 3.119000000000000000e+11 3.120000000000000000e+11 3.121000000000000000e+11 3.122000000000000000e+11 3.123000000000000000e+11 3.124000000000000000e+11 3.125000000000000000e+11 3.126000000000000000e+11 3.127000000000000000e+11 3.128000000000000000e+11 3.129000000000000000e+11 3.130000000000000000e+11 3.131000000000000000e+11 3.132000000000000000e+11 3.133000000000000000e+11 3.134000000000000000e+11 3.135000000000000000e+11 3.136000000000000000e+11 3.137000000000000000e+11 3.138000000000000000e+11 3.139000000000000000e+11 3.140000000000000000e+11 3.141000000000000000e+11 3.142000000000000000e+11 3.143000000000000000e+11 3.144000000000000000e+11 3.145000000000000000e+11 3.146000000000000000e+11 3.147000000000000000e+11 3.148000000000000000e+11 3.149000000000000000e+11 3.150000000000000000e+11 3.151000000000000000e+11 3.152000000000000000e+11 3.153000000000000000e+11 3.154000000000000000e+11 3.155000000000000000e+11 3.156000000000000000e+11 3.157000000000000000e+11 3.158000000000000000e+11 3.159000000000000000e+11 3.160000000000000000e+11 3.161000000000000000e+11 3.162000000000000000e+11 3.163000000000000000e+11 3.164000000000000000e+11 3.165000000000000000e+11 3.166000000000000000e+11 3.167000000000000000e+11 3.168000000000000000e+11 3.169000000000000000e+11 3.170000000000000000e+11 3.171000000000000000e+11 3.172000000000000000e+11 3.173000000000000000e+11 3.174000000000000000e+11 3.175000000000000000e+11 3.176000000000000000e+11 3.177000000000000000e+11 3.178000000000000000e+11 3.179000000000000000e+11 3.180000000000000000e+11 3.181000000000000000e+11 3.182000000000000000e+11 3.183000000000000000e+11 3.184000000000000000e+11 3.185000000000000000e+11 3.186000000000000000e+11 3.187000000000000000e+11 3.188000000000000000e+11 3.189000000000000000e+11 3.190000000000000000e+11 3.191000000000000000e+11 3.192000000000000000e+11 3.193000000000000000e+11 3.194000000000000000e+11 3.195000000000000000e+11 3.196000000000000000e+11 3.197000000000000000e+11 3.198000000000000000e+11 3.199000000000000000e+11 3.200000000000000000e+11 3.201000000000000000e+11 3.202000000000000000e+11 3.203000000000000000e+11 3.204000000000000000e+11 3.205000000000000000e+11 3.206000000000000000e+11 3.207000000000000000e+11 3.208000000000000000e+11 3.209000000000000000e+11 3.210000000000000000e+11 3.211000000000000000e+11 3.212000000000000000e+11 3.213000000000000000e+11 3.214000000000000000e+11 3.215000000000000000e+11 3.216000000000000000e+11 3.217000000000000000e+11 3.218000000000000000e+11 3.219000000000000000e+11 3.220000000000000000e+11 3.221000000000000000e+11 3.222000000000000000e+11 3.223000000000000000e+11 3.224000000000000000e+11 3.225000000000000000e+11 3.226000000000000000e+11 3.227000000000000000e+11 3.228000000000000000e+11 3.229000000000000000e+11 3.230000000000000000e+11 3.231000000000000000e+11 3.232000000000000000e+11 3.233000000000000000e+11 3.234000000000000000e+11 3.235000000000000000e+11 3.236000000000000000e+11 3.237000000000000000e+11 3.238000000000000000e+11 3.239000000000000000e+11 3.240000000000000000e+11 3.241000000000000000e+11 3.242000000000000000e+11 3.243000000000000000e+11 3.244000000000000000e+11 3.245000000000000000e+11 3.246000000000000000e+11 3.247000000000000000e+11 3.248000000000000000e+11 3.249000000000000000e+11 3.250000000000000000e+11 3.251000000000000000e+11 3.252000000000000000e+11 3.253000000000000000e+11 3.254000000000000000e+11 3.255000000000000000e+11 3.256000000000000000e+11 3.257000000000000000e+11 3.258000000000000000e+11 3.259000000000000000e+11 3.260000000000000000e+11 3.261000000000000000e+11 3.262000000000000000e+11 3.263000000000000000e+11 3.264000000000000000e+11 3.265000000000000000e+11 3.266000000000000000e+11 3.267000000000000000e+11 3.268000000000000000e+11 3.269000000000000000e+11 3.270000000000000000e+11 3.271000000000000000e+11 3.272000000000000000e+11 3.273000000000000000e+11 3.274000000000000000e+11 3.275000000000000000e+11 3.276000000000000000e+11 3.277000000000000000e+11 3.278000000000000000e+11 3.279000000000000000e+11 3.280000000000000000e+11 3.281000000000000000e+11 3.282000000000000000e+11 3.283000000000000000e+11 3.284000000000000000e+11 3.285000000000000000e+11 3.286000000000000000e+11 3.287000000000000000e+11 3.288000000000000000e+11 3.289000000000000000e+11 3.290000000000000000e+11 3.291000000000000000e+11 3.292000000000000000e+11 3.293000000000000000e+11 3.294000000000000000e+11 3.295000000000000000e+11 3.296000000000000000e+11 3.297000000000000000e+11 3.298000000000000000e+11 3.299000000000000000e+11 3.300000000000000000e+11 3.301000000000000000e+11 3.302000000000000000e+11 3.303000000000000000e+11 3.304000000000000000e+11 3.305000000000000000e+11 3.306000000000000000e+11 3.307000000000000000e+11 3.308000000000000000e+11 3.309000000000000000e+11 3.310000000000000000e+11 3.311000000000000000e+11 3.312000000000000000e+11 3.313000000000000000e+11 3.314000000000000000e+11 3.315000000000000000e+11 3.316000000000000000e+11 3.317000000000000000e+11 3.318000000000000000e+11 3.319000000000000000e+11 3.320000000000000000e+11 3.321000000000000000e+11 3.322000000000000000e+11 3.323000000000000000e+11 3.324000000000000000e+11 3.325000000000000000e+11 3.326000000000000000e+11 3.327000000000000000e+11 3.328000000000000000e+11 3.329000000000000000e+11 3.330000000000000000e+11 3.331000000000000000e+11 3.332000000000000000e+11 3.333000000000000000e+11 3.334000000000000000e+11 3.335000000000000000e+11 3.336000000000000000e+11 3.337000000000000000e+11 3.338000000000000000e+11 3.339000000000000000e+11 3.340000000000000000e+11 3.341000000000000000e+11 3.342000000000000000e+11 3.343000000000000000e+11 3.344000000000000000e+11 3.345000000000000000e+11 3.346000000000000000e+11 3.347000000000000000e+11 3.348000000000000000e+11 3.349000000000000000e+11 3.350000000000000000e+11 3.351000000000000000e+11 3.352000000000000000e+11 3.353000000000000000e+11 3.354000000000000000e+11 3.355000000000000000e+11 3.356000000000000000e+11 3.357000000000000000e+11 3.358000000000000000e+11 3.359000000000000000e+11 3.360000000000000000e+11 3.361000000000000000e+11 3.362000000000000000e+11 3.363000000000000000e+11 3.364000000000000000e+11 3.365000000000000000e+11 3.366000000000000000e+11 3.367000000000000000e+11 3.368000000000000000e+11 3.369000000000000000e+11 3.370000000000000000e+11 3.371000000000000000e+11 3.372000000000000000e+11 3.373000000000000000e+11 3.374000000000000000e+11 3.375000000000000000e+11 3.376000000000000000e+11 3.377000000000000000e+11 3.378000000000000000e+11 3.379000000000000000e+11 3.380000000000000000e+11 3.381000000000000000e+11 3.382000000000000000e+11 3.383000000000000000e+11 3.384000000000000000e+11 3.385000000000000000e+11 3.386000000000000000e+11 3.387000000000000000e+11 3.388000000000000000e+11 3.389000000000000000e+11 3.390000000000000000e+11 3.391000000000000000e+11 3.392000000000000000e+11 3.393000000000000000e+11 3.394000000000000000e+11 3.395000000000000000e+11 3.396000000000000000e+11 3.397000000000000000e+11 3.398000000000000000e+11 3.399000000000000000e+11 3.400000000000000000e+11 3.401000000000000000e+11 3.402000000000000000e+11 3.403000000000000000e+11 3.404000000000000000e+11 3.405000000000000000e+11 3.406000000000000000e+11 3.407000000000000000e+11 3.408000000000000000e+11 3.409000000000000000e+11 3.410000000000000000e+11 3.411000000000000000e+11 3.412000000000000000e+11 3.413000000000000000e+11 3.414000000000000000e+11 3.415000000000000000e+11 3.416000000000000000e+11 3.417000000000000000e+11 3.418000000000000000e+11 3.419000000000000000e+11 3.420000000000000000e+11 3.421000000000000000e+11 3.422000000000000000e+11 3.423000000000000000e+11 3.424000000000000000e+11 3.425000000000000000e+11 3.426000000000000000e+11 3.427000000000000000e+11 3.428000000000000000e+11 3.429000000000000000e+11 3.430000000000000000e+11 3.431000000000000000e+11 3.432000000000000000e+11 3.433000000000000000e+11 3.434000000000000000e+11 3.435000000000000000e+11 3.436000000000000000e+11 3.437000000000000000e+11 3.438000000000000000e+11 3.439000000000000000e+11 3.440000000000000000e+11 3.441000000000000000e+11 3.442000000000000000e+11 3.443000000000000000e+11 3.444000000000000000e+11 3.445000000000000000e+11 3.446000000000000000e+11 3.447000000000000000e+11 3.448000000000000000e+11 3.449000000000000000e+11 3.450000000000000000e+11 3.451000000000000000e+11 3.452000000000000000e+11 3.453000000000000000e+11 3.454000000000000000e+11 3.455000000000000000e+11 3.456000000000000000e+11 3.457000000000000000e+11 3.458000000000000000e+11 3.459000000000000000e+11 3.460000000000000000e+11 3.461000000000000000e+11 3.462000000000000000e+11 3.463000000000000000e+11 3.464000000000000000e+11 3.465000000000000000e+11 3.466000000000000000e+11 3.467000000000000000e+11 3.468000000000000000e+11 3.469000000000000000e+11 3.470000000000000000e+11 3.471000000000000000e+11 3.472000000000000000e+11 3.473000000000000000e+11 3.474000000000000000e+11 3.475000000000000000e+11 3.476000000000000000e+11 3.477000000000000000e+11 3.478000000000000000e+11 3.479000000000000000e+11 3.480000000000000000e+11 3.481000000000000000e+11 3.482000000000000000e+11 3.483000000000000000e+11 3.484000000000000000e+11 3.485000000000000000e+11 3.486000000000000000e+11 3.487000000000000000e+11 3.488000000000000000e+11 3.489000000000000000e+11 3.490000000000000000e+11 3.491000000000000000e+11 3.492000000000000000e+11 3.493000000000000000e+11 3.494000000000000000e+11 3.495000000000000000e+11 3.496000000000000000e+11 3.497000000000000000e+11 3.498000000000000000e+11 3.499000000000000000e+11 3.500000000000000000e+11 3.501000000000000000e+11 3.502000000000000000e+11 3.503000000000000000e+11 3.504000000000000000e+11 3.505000000000000000e+11 3.506000000000000000e+11 3.507000000000000000e+11 3.508000000000000000e+11 3.509000000000000000e+11 3.510000000000000000e+11 3.511000000000000000e+11 3.512000000000000000e+11 3.513000000000000000e+11 3.514000000000000000e+11 3.515000000000000000e+11 3.516000000000000000e+11 3.517000000000000000e+11 3.518000000000000000e+11 3.519000000000000000e+11 3.520000000000000000e+11 3.521000000000000000e+11 3.522000000000000000e+11 3.523000000000000000e+11 3.524000000000000000e+11 3.525000000000000000e+11 3.526000000000000000e+11 3.527000000000000000e+11 3.528000000000000000e+11 3.529000000000000000e+11 3.530000000000000000e+11 3.531000000000000000e+11 3.532000000000000000e+11 3.533000000000000000e+11 3.534000000000000000e+11 3.535000000000000000e+11 3.536000000000000000e+11 3.537000000000000000e+11 3.538000000000000000e+11 3.539000000000000000e+11 3.540000000000000000e+11 3.541000000000000000e+11 3.542000000000000000e+11 3.543000000000000000e+11 3.544000000000000000e+11 3.545000000000000000e+11 3.546000000000000000e+11 3.547000000000000000e+11 3.548000000000000000e+11 3.549000000000000000e+11 3.550000000000000000e+11 3.551000000000000000e+11 3.552000000000000000e+11 3.553000000000000000e+11 3.554000000000000000e+11 3.555000000000000000e+11 3.556000000000000000e+11 3.557000000000000000e+11 3.558000000000000000e+11 3.559000000000000000e+11 3.560000000000000000e+11 3.561000000000000000e+11 3.562000000000000000e+11 3.563000000000000000e+11 3.564000000000000000e+11 3.565000000000000000e+11 3.566000000000000000e+11 3.567000000000000000e+11 3.568000000000000000e+11 3.569000000000000000e+11 3.570000000000000000e+11 3.571000000000000000e+11 3.572000000000000000e+11 3.573000000000000000e+11 3.574000000000000000e+11 3.575000000000000000e+11 3.576000000000000000e+11 3.577000000000000000e+11 3.578000000000000000e+11 3.579000000000000000e+11 3.580000000000000000e+11 3.581000000000000000e+11 3.582000000000000000e+11 3.583000000000000000e+11 3.584000000000000000e+11 3.585000000000000000e+11 3.586000000000000000e+11 3.587000000000000000e+11 3.588000000000000000e+11 3.589000000000000000e+11 3.590000000000000000e+11 3.591000000000000000e+11 3.592000000000000000e+11 3.593000000000000000e+11 3.594000000000000000e+11 3.595000000000000000e+11 3.596000000000000000e+11 3.597000000000000000e+11 3.598000000000000000e+11 3.599000000000000000e+11 3.600000000000000000e+11 3.601000000000000000e+11 3.602000000000000000e+11 3.603000000000000000e+11 3.604000000000000000e+11 3.605000000000000000e+11 3.606000000000000000e+11 3.607000000000000000e+11 3.608000000000000000e+11 3.609000000000000000e+11 3.610000000000000000e+11 3.611000000000000000e+11 3.612000000000000000e+11 3.613000000000000000e+11 3.614000000000000000e+11 3.615000000000000000e+11 3.616000000000000000e+11 3.617000000000000000e+11 3.618000000000000000e+11 3.619000000000000000e+11 3.620000000000000000e+11 3.621000000000000000e+11 3.622000000000000000e+11 3.623000000000000000e+11 3.624000000000000000e+11 3.625000000000000000e+11 3.626000000000000000e+11 3.627000000000000000e+11 3.628000000000000000e+11 3.629000000000000000e+11 3.630000000000000000e+11 3.631000000000000000e+11 3.632000000000000000e+11 3.633000000000000000e+11 3.634000000000000000e+11 3.635000000000000000e+11 3.636000000000000000e+11 3.637000000000000000e+11 3.638000000000000000e+11 3.639000000000000000e+11 3.640000000000000000e+11 3.641000000000000000e+11 3.642000000000000000e+11 3.643000000000000000e+11 3.644000000000000000e+11 3.645000000000000000e+11 3.646000000000000000e+11 3.647000000000000000e+11 3.648000000000000000e+11 3.649000000000000000e+11 3.650000000000000000e+11 3.651000000000000000e+11 3.652000000000000000e+11 3.653000000000000000e+11 3.654000000000000000e+11 3.655000000000000000e+11 3.656000000000000000e+11 3.657000000000000000e+11 3.658000000000000000e+11 3.659000000000000000e+11 3.660000000000000000e+11 3.661000000000000000e+11 3.662000000000000000e+11 3.663000000000000000e+11 3.664000000000000000e+11 3.665000000000000000e+11 3.666000000000000000e+11 3.667000000000000000e+11 3.668000000000000000e+11 3.669000000000000000e+11 3.670000000000000000e+11 3.671000000000000000e+11 3.672000000000000000e+11 3.673000000000000000e+11 3.674000000000000000e+11 3.675000000000000000e+11 3.676000000000000000e+11 3.677000000000000000e+11 3.678000000000000000e+11 3.679000000000000000e+11 3.680000000000000000e+11 3.681000000000000000e+11 3.682000000000000000e+11 3.683000000000000000e+11 3.684000000000000000e+11 3.685000000000000000e+11 3.686000000000000000e+11 3.687000000000000000e+11 3.688000000000000000e+11 3.689000000000000000e+11 3.690000000000000000e+11 3.691000000000000000e+11 3.692000000000000000e+11 3.693000000000000000e+11 3.694000000000000000e+11 3.695000000000000000e+11 3.696000000000000000e+11 3.697000000000000000e+11 3.698000000000000000e+11 3.699000000000000000e+11 3.700000000000000000e+11 3.701000000000000000e+11 3.702000000000000000e+11 3.703000000000000000e+11 3.704000000000000000e+11 3.705000000000000000e+11 3.706000000000000000e+11 3.707000000000000000e+11 3.708000000000000000e+11 3.709000000000000000e+11 3.710000000000000000e+11 3.711000000000000000e+11 3.712000000000000000e+11 3.713000000000000000e+11 3.714000000000000000e+11 3.715000000000000000e+11 3.716000000000000000e+11 3.717000000000000000e+11 3.718000000000000000e+11 3.719000000000000000e+11 3.720000000000000000e+11 3.721000000000000000e+11 3.722000000000000000e+11 3.723000000000000000e+11 3.724000000000000000e+11 3.725000000000000000e+11 3.726000000000000000e+11 3.727000000000000000e+11 3.728000000000000000e+11 3.729000000000000000e+11 3.730000000000000000e+11 3.731000000000000000e+11 3.732000000000000000e+11 3.733000000000000000e+11 3.734000000000000000e+11 3.735000000000000000e+11 3.736000000000000000e+11 3.737000000000000000e+11 3.738000000000000000e+11 3.739000000000000000e+11 3.740000000000000000e+11 3.741000000000000000e+11 3.742000000000000000e+11 3.743000000000000000e+11 3.744000000000000000e+11 3.745000000000000000e+11 3.746000000000000000e+11 3.747000000000000000e+11 3.748000000000000000e+11 3.749000000000000000e+11 3.750000000000000000e+11 3.751000000000000000e+11 3.752000000000000000e+11 3.753000000000000000e+11 3.754000000000000000e+11 3.755000000000000000e+11 3.756000000000000000e+11 3.757000000000000000e+11 3.758000000000000000e+11 3.759000000000000000e+11 3.760000000000000000e+11 3.761000000000000000e+11 3.762000000000000000e+11 3.763000000000000000e+11 3.764000000000000000e+11 3.765000000000000000e+11 3.766000000000000000e+11 3.767000000000000000e+11 3.768000000000000000e+11 3.769000000000000000e+11 3.770000000000000000e+11 3.771000000000000000e+11 3.772000000000000000e+11 3.773000000000000000e+11 3.774000000000000000e+11 3.775000000000000000e+11 3.776000000000000000e+11 3.777000000000000000e+11 3.778000000000000000e+11 3.779000000000000000e+11 3.780000000000000000e+11 3.781000000000000000e+11 3.782000000000000000e+11 3.783000000000000000e+11 3.784000000000000000e+11 3.785000000000000000e+11 3.786000000000000000e+11 3.787000000000000000e+11 3.788000000000000000e+11 3.789000000000000000e+11 3.790000000000000000e+11 3.791000000000000000e+11 3.792000000000000000e+11 3.793000000000000000e+11 3.794000000000000000e+11 3.795000000000000000e+11 3.796000000000000000e+11 3.797000000000000000e+11 3.798000000000000000e+11 3.799000000000000000e+11 3.800000000000000000e+11 3.801000000000000000e+11 3.802000000000000000e+11 3.803000000000000000e+11 3.804000000000000000e+11 3.805000000000000000e+11 3.806000000000000000e+11 3.807000000000000000e+11 3.808000000000000000e+11 3.809000000000000000e+11 3.810000000000000000e+11 3.811000000000000000e+11 3.812000000000000000e+11 3.813000000000000000e+11 3.814000000000000000e+11 3.815000000000000000e+11 3.816000000000000000e+11 3.817000000000000000e+11 3.818000000000000000e+11 3.819000000000000000e+11 3.820000000000000000e+11 3.821000000000000000e+11 3.822000000000000000e+11 3.823000000000000000e+11 3.824000000000000000e+11 3.825000000000000000e+11 3.826000000000000000e+11 3.827000000000000000e+11 3.828000000000000000e+11 3.829000000000000000e+11 3.830000000000000000e+11 3.831000000000000000e+11 3.832000000000000000e+11 3.833000000000000000e+11 3.834000000000000000e+11 3.835000000000000000e+11 3.836000000000000000e+11 3.837000000000000000e+11 3.838000000000000000e+11 3.839000000000000000e+11 3.840000000000000000e+11 3.841000000000000000e+11 3.842000000000000000e+11 3.843000000000000000e+11 3.844000000000000000e+11 3.845000000000000000e+11 3.846000000000000000e+11 3.847000000000000000e+11 3.848000000000000000e+11 3.849000000000000000e+11 3.850000000000000000e+11 3.851000000000000000e+11 3.852000000000000000e+11 3.853000000000000000e+11 3.854000000000000000e+11 3.855000000000000000e+11 3.856000000000000000e+11 3.857000000000000000e+11 3.858000000000000000e+11 3.859000000000000000e+11 3.860000000000000000e+11 3.861000000000000000e+11 3.862000000000000000e+11 3.863000000000000000e+11 3.864000000000000000e+11 3.865000000000000000e+11 3.866000000000000000e+11 3.867000000000000000e+11 3.868000000000000000e+11 3.869000000000000000e+11 3.870000000000000000e+11 3.871000000000000000e+11 3.872000000000000000e+11 3.873000000000000000e+11 3.874000000000000000e+11 3.875000000000000000e+11 3.876000000000000000e+11 3.877000000000000000e+11 3.878000000000000000e+11 3.879000000000000000e+11 3.880000000000000000e+11 3.881000000000000000e+11 3.882000000000000000e+11 3.883000000000000000e+11 3.884000000000000000e+11 3.885000000000000000e+11 3.886000000000000000e+11 3.887000000000000000e+11 3.888000000000000000e+11 3.889000000000000000e+11 3.890000000000000000e+11 3.891000000000000000e+11 3.892000000000000000e+11 3.893000000000000000e+11 3.894000000000000000e+11 3.895000000000000000e+11 3.896000000000000000e+11 3.897000000000000000e+11 3.898000000000000000e+11 3.899000000000000000e+11 3.900000000000000000e+11 3.901000000000000000e+11 3.902000000000000000e+11 3.903000000000000000e+11 3.904000000000000000e+11 3.905000000000000000e+11 3.906000000000000000e+11 3.907000000000000000e+11 3.908000000000000000e+11 3.909000000000000000e+11 3.910000000000000000e+11 3.911000000000000000e+11 3.912000000000000000e+11 3.913000000000000000e+11 3.914000000000000000e+11 3.915000000000000000e+11 3.916000000000000000e+11 3.917000000000000000e+11 3.918000000000000000e+11 3.919000000000000000e+11 3.920000000000000000e+11 3.921000000000000000e+11 3.922000000000000000e+11 3.923000000000000000e+11 3.924000000000000000e+11 3.925000000000000000e+11 3.926000000000000000e+11 3.927000000000000000e+11 3.928000000000000000e+11 3.929000000000000000e+11 3.930000000000000000e+11 3.931000000000000000e+11 3.932000000000000000e+11 3.933000000000000000e+11 3.934000000000000000e+11 3.935000000000000000e+11 3.936000000000000000e+11 3.937000000000000000e+11 3.938000000000000000e+11 3.939000000000000000e+11 3.940000000000000000e+11 3.941000000000000000e+11 3.942000000000000000e+11 3.943000000000000000e+11 3.944000000000000000e+11 3.945000000000000000e+11 3.946000000000000000e+11 3.947000000000000000e+11 3.948000000000000000e+11 3.949000000000000000e+11 3.950000000000000000e+11 3.951000000000000000e+11 3.952000000000000000e+11 3.953000000000000000e+11 3.954000000000000000e+11 3.955000000000000000e+11 3.956000000000000000e+11 3.957000000000000000e+11 3.958000000000000000e+11 3.959000000000000000e+11 3.960000000000000000e+11 3.961000000000000000e+11 3.962000000000000000e+11 3.963000000000000000e+11 3.964000000000000000e+11 3.965000000000000000e+11 3.966000000000000000e+11 3.967000000000000000e+11 3.968000000000000000e+11 3.969000000000000000e+11 3.970000000000000000e+11 3.971000000000000000e+11 3.972000000000000000e+11 3.973000000000000000e+11 3.974000000000000000e+11 3.975000000000000000e+11 3.976000000000000000e+11 3.977000000000000000e+11 3.978000000000000000e+11 3.979000000000000000e+11 3.980000000000000000e+11 3.981000000000000000e+11 3.982000000000000000e+11 3.983000000000000000e+11 3.984000000000000000e+11 3.985000000000000000e+11 3.986000000000000000e+11 3.987000000000000000e+11 3.988000000000000000e+11 3.989000000000000000e+11 3.990000000000000000e+11 3.991000000000000000e+11 3.992000000000000000e+11 3.993000000000000000e+11 3.994000000000000000e+11 3.995000000000000000e+11 3.996000000000000000e+11 3.997000000000000000e+11 3.998000000000000000e+11 3.999000000000000000e+11 4.000000000000000000e+11
